                 Generalized Linear Model Regression Results                  
==============================================================================
Dep. Variable:                      Y   No. Observations:                15172
Model:                            GLM   Df Residuals:                    15068
Model Family:                Binomial   Df Model:                          103
Link Function:                  Logit   Scale:                          1.0000
Method:                          IRLS   Log-Likelihood:                -3286.4
Date:                Sun, 17 Mar 2024   Deviance:                       6572.8
Time:                        19:19:44   Pearson chi2:                 1.50e+04
No. Iterations:                   100   Pseudo R-squ. (CS):            0.04190
Covariance Type:            nonrobust                                         
================================================================================
                   coef    std err          z      P>|z|      [0.025      0.975]
--------------------------------------------------------------------------------
Intercept       -3.2988      0.058    -56.509      0.000      -3.413      -3.184
SQ_RET_LAG1    8.93e+04   1.26e+04      7.105      0.000    6.47e+04    1.14e+05
SQ_RET_LAG10  2.245e+04   9701.417      2.314      0.021    3431.738    4.15e+04
SQ_RET_LAG11  8524.6418   1.01e+04      0.848      0.397   -1.12e+04    2.82e+04
SQ_RET_LAG12   1.02e+04   9921.924      1.028      0.304   -9248.635    2.96e+04
SQ_RET_LAG13  5654.7184   1.01e+04      0.562      0.574   -1.41e+04    2.54e+04
SQ_RET_LAG14  1.387e+04   9808.836      1.415      0.157   -5350.052    3.31e+04
SQ_RET_LAG15  2.471e+04   9514.850      2.597      0.009    6059.445    4.34e+04
SQ_RET_LAG16 -5575.5294   1.02e+04     -0.545      0.586   -2.56e+04    1.45e+04
SQ_RET_LAG17  1.206e+04   1.05e+04      1.146      0.252   -8565.700    3.27e+04
SQ_RET_LAG18  9178.1129      1e+04      0.913      0.361   -1.05e+04    2.89e+04
SQ_RET_LAG19  1.345e+04   9843.632      1.366      0.172   -5846.845    3.27e+04
SQ_RET_LAG2   -1.86e+04   1.29e+04     -1.443      0.149   -4.39e+04    6667.528
SQ_RET_LAG20  -579.2395   1.02e+04     -0.057      0.955   -2.06e+04    1.95e+04
SQ_RET_LAG21  2.037e+04   9760.190      2.087      0.037    1241.095    3.95e+04
SQ_RET_LAG22  2194.5201   1.06e+04      0.208      0.836   -1.85e+04    2.29e+04
SQ_RET_LAG23  1.235e+04   1.01e+04      1.222      0.222   -7464.492    3.22e+04
SQ_RET_LAG24 -3230.9043   1.13e+04     -0.287      0.774   -2.53e+04    1.88e+04
SQ_RET_LAG25  1.438e+04   1.03e+04      1.398      0.162   -5779.250    3.45e+04
SQ_RET_LAG26  1.575e+04   9921.610      1.588      0.112   -3694.274    3.52e+04
