                 Generalized Linear Model Regression Results                  
==============================================================================
Dep. Variable:                      Y   No. Observations:                15508
Model:                            GLM   Df Residuals:                    15147
Model Family:                Binomial   Df Model:                          360
Link Function:                  Logit   Scale:                          1.0000
Method:                          IRLS   Log-Likelihood:                -2716.2
Date:                Sun, 17 Mar 2024   Deviance:                       5432.5
SQ_RET_LAG115   832.0489   5524.748      0.151      0.880   -9996.258    1.17e+04
SQ_RET_LAG116  -674.6237   5782.902     -0.117      0.907    -1.2e+04    1.07e+04
SQ_RET_LAG117    79.8238   5658.410      0.014      0.989    -1.1e+04    1.12e+04
SQ_RET_LAG118  9076.3673   4813.076      1.886      0.059    -357.088    1.85e+04
SQ_RET_LAG119  -440.0507   5344.373     -0.082      0.934   -1.09e+04       1e+04
SQ_RET_LAG12   -983.1437   5170.013     -0.190      0.849   -1.11e+04    9149.896
SQ_RET_LAG120 -1516.9852   5110.896     -0.297      0.767   -1.15e+04    8500.186
SQ_RET_LAG13   6430.9666   3773.913      1.704      0.088    -965.767    1.38e+04
SQ_RET_LAG14   4955.5087   3788.199      1.308      0.191   -2469.225    1.24e+04
SQ_RET_LAG15  -4385.7239   6364.443     -0.689      0.491   -1.69e+04    8088.356
SQ_RET_LAG16   4528.8047   4414.312      1.026      0.305   -4123.088    1.32e+04
SQ_RET_LAG17    308.2807   5205.051      0.059      0.953   -9893.433    1.05e+04
SQ_RET_LAG18   5978.9396   3859.950      1.549      0.121   -1586.424    1.35e+04
SQ_RET_LAG19  -4292.6545   6636.967     -0.647      0.518   -1.73e+04    8715.561
SQ_RET_LAG2    3692.5608   4306.848      0.857      0.391   -4748.707    1.21e+04
SQ_RET_LAG20   3215.1719   4615.820      0.697      0.486   -5831.669    1.23e+04
SQ_RET_LAG21   7603.5910   3675.599      2.069      0.039     399.550    1.48e+04
SQ_RET_LAG22    230.7491   4414.669      0.052      0.958   -8421.844    8883.342
SQ_RET_LAG23   6614.0719   3701.802      1.787      0.074    -641.327    1.39e+04
SQ_RET_LAG24  -2678.0913   5915.665     -0.453      0.651   -1.43e+04    8916.398
SQ_RET_LAG25  -6626.8348   7806.572     -0.849      0.396   -2.19e+04    8673.764
SQ_RET_LAG26   6720.3797   3615.151      1.859      0.063    -365.186    1.38e+04
SQ_RET_LAG27   3915.3381   4617.168      0.848      0.396   -5134.145     1.3e+04
SQ_RET_LAG28  -4550.1308   7912.212     -0.575      0.565   -2.01e+04     1.1e+04
SQ_RET_LAG29  -8426.5903   9057.989     -0.930      0.352   -2.62e+04    9326.742
SQ_RET_LAG3    3919.6382   4033.727      0.972      0.331   -3986.322    1.18e+04
SQ_RET_LAG30   4118.7091   4793.442      0.859      0.390   -5276.264    1.35e+04
SQ_RET_LAG31    106.1175   5880.252      0.018      0.986   -1.14e+04    1.16e+04
SQ_RET_LAG32  -1898.7203   6585.223     -0.288      0.773   -1.48e+04     1.1e+04
SQ_RET_LAG33   3289.8062   5203.539      0.632      0.527   -6908.942    1.35e+04
SQ_RET_LAG34  -2257.4495   8067.563     -0.280      0.780   -1.81e+04    1.36e+04
SQ_RET_LAG35   7125.2081   3878.533      1.837      0.066    -476.576    1.47e+04
SQ_RET_LAG36   5791.9252   3637.478      1.592      0.111   -1337.401    1.29e+04
SQ_RET_LAG37   7562.2973   4380.016      1.727      0.084   -1022.376    1.61e+04
SQ_RET_LAG38   3661.3048   3776.909      0.969      0.332   -3741.301    1.11e+04
SQ_RET_LAG39  -4368.3728   6828.021     -0.640      0.522   -1.78e+04    9014.303
SQ_RET_LAG4    7206.2308   3526.485      2.043      0.041     294.446    1.41e+04
SQ_RET_LAG40   5418.1945   3817.773      1.419      0.156   -2064.504    1.29e+04
SQ_RET_LAG41  -3676.2066   6226.477     -0.590      0.555   -1.59e+04    8527.464
SQ_RET_LAG42   1778.3599   4830.636      0.368      0.713   -7689.514    1.12e+04
SQ_RET_LAG43   3859.3727   4367.066      0.884      0.377   -4699.919    1.24e+04
SQ_RET_LAG44   3168.5413   4459.242      0.711      0.477   -5571.413    1.19e+04
SQ_RET_LAG45   3302.4684   4688.446      0.704      0.481   -5886.717    1.25e+04
SQ_RET_LAG46  -5062.2928   7155.695     -0.707      0.479   -1.91e+04    8962.612
SQ_RET_LAG47   4457.3284   4483.263      0.994      0.320   -4329.706    1.32e+04
SQ_RET_LAG48  -7905.0852   8818.028     -0.896      0.370   -2.52e+04    9377.932
SQ_RET_LAG49   1847.4633   5643.860      0.327      0.743   -9214.298    1.29e+04
SQ_RET_LAG5    2387.7391   4618.376      0.517      0.605   -6664.112    1.14e+04
SQ_RET_LAG50   1055.5584   4762.256      0.222      0.825   -8278.292    1.04e+04
SQ_RET_LAG51   3167.8705   4726.576      0.670      0.503   -6096.049    1.24e+04
SQ_RET_LAG52  -2.286e+04   1.27e+04     -1.800      0.072   -4.78e+04    2036.820
SQ_RET_LAG53  -3505.5507   8949.633     -0.392      0.695    -2.1e+04     1.4e+04
SQ_RET_LAG54  -2387.4060   6378.861     -0.374      0.708   -1.49e+04    1.01e+04
SQ_RET_LAG55    158.4483   5050.303      0.031      0.975   -9739.964    1.01e+04
SQ_RET_LAG56    560.4038   6678.237      0.084      0.933   -1.25e+04    1.36e+04
SQ_RET_LAG57   4900.7330   4396.313      1.115      0.265   -3715.882    1.35e+04
SQ_RET_LAG58   1582.2893   5491.049      0.288      0.773   -9179.969    1.23e+04
SQ_RET_LAG59   3416.3345   3810.858      0.896      0.370   -4052.810    1.09e+04
SQ_RET_LAG6    7879.2999   3525.378      2.235      0.025     969.685    1.48e+04
SQ_RET_LAG60   5513.0980   3628.160      1.520      0.129   -1597.964    1.26e+04
SQ_RET_LAG61   8185.8958   4394.930      1.863      0.063    -428.009    1.68e+04
SQ_RET_LAG62   1459.5946   5004.205      0.292      0.771   -8348.467    1.13e+04
SQ_RET_LAG63   -401.4430   5086.046     -0.079      0.937   -1.04e+04    9567.024
SQ_RET_LAG64  -5976.2677   5207.826     -1.148      0.251   -1.62e+04    4230.883
SQ_RET_LAG65  -1312.2674   5469.830     -0.240      0.810    -1.2e+04    9408.403
SQ_RET_LAG66   3796.9894   5023.938      0.756      0.450   -6049.747    1.36e+04
SQ_RET_LAG67   5513.8321   4447.022      1.240      0.215   -3202.172    1.42e+04
SQ_RET_LAG68  -5834.7886   5201.811     -1.122      0.262    -1.6e+04    4360.575
SQ_RET_LAG69  -4006.8149   5613.857     -0.714      0.475    -1.5e+04    6996.143
SQ_RET_LAG7    9270.5910   3656.592      2.535      0.011    2103.803    1.64e+04
SQ_RET_LAG70  -1.463e+04   8912.119     -1.642      0.101   -3.21e+04    2834.120
SQ_RET_LAG71  -8518.6821   9422.929     -0.904      0.366    -2.7e+04    9949.920
SQ_RET_LAG72   7563.2757   4276.714      1.768      0.077    -818.929    1.59e+04
SQ_RET_LAG73   3982.8380   4697.063      0.848      0.396   -5223.236    1.32e+04
SQ_RET_LAG74  -6299.6523   7298.645     -0.863      0.388   -2.06e+04    8005.428
SQ_RET_LAG75  -6239.9491   7213.380     -0.865      0.387   -2.04e+04    7898.016
SQ_RET_LAG76   3284.9992   5058.997      0.649      0.516   -6630.453    1.32e+04
SQ_RET_LAG77  -5367.5555   6584.268     -0.815      0.415   -1.83e+04    7537.372
SQ_RET_LAG78  -2113.3820   6224.813     -0.340      0.734   -1.43e+04    1.01e+04
SQ_RET_LAG79    730.7951   4888.862      0.149      0.881   -8851.198    1.03e+04
SQ_RET_LAG8    5575.5372   3566.838      1.563      0.118   -1415.337    1.26e+04
SQ_RET_LAG80  -4209.4682   6083.358     -0.692      0.489   -1.61e+04    7713.695
SQ_RET_LAG81  -9650.2731   6995.533     -1.379      0.168   -2.34e+04    4060.720
SQ_RET_LAG82   -298.5489   5541.392     -0.054      0.957   -1.12e+04    1.06e+04
SQ_RET_LAG83   1634.9396   5039.515      0.324      0.746   -8242.329    1.15e+04
SQ_RET_LAG84  -5077.3078   6201.290     -0.819      0.413   -1.72e+04    7076.997
SQ_RET_LAG85  -5718.2558   6251.532     -0.915      0.360    -1.8e+04    6534.522
SQ_RET_LAG86    907.5962   5440.157      0.167      0.868   -9754.916    1.16e+04
SQ_RET_LAG87    730.1635   5989.335      0.122      0.903    -1.1e+04    1.25e+04
SQ_RET_LAG88  -3887.3357   7276.429     -0.534      0.593   -1.81e+04    1.04e+04
SQ_RET_LAG89  -1465.6704   7512.456     -0.195      0.845   -1.62e+04    1.33e+04
SQ_RET_LAG9    6022.8072   3749.302      1.606      0.108   -1325.689    1.34e+04
SQ_RET_LAG90  -9782.6443   9894.018     -0.989      0.323   -2.92e+04    9609.274
SQ_RET_LAG91  -2477.2716   6992.999     -0.354      0.723   -1.62e+04    1.12e+04
SQ_RET_LAG92   5293.8104   4615.249      1.147      0.251   -3751.912    1.43e+04
SQ_RET_LAG93   -143.6387   5998.612     -0.024      0.981   -1.19e+04    1.16e+04
SQ_RET_LAG94  -5677.6253   8233.937     -0.690      0.490   -2.18e+04    1.05e+04
SQ_RET_LAG95   4215.0248   4250.842      0.992      0.321   -4116.472    1.25e+04
SQ_RET_LAG96  -9268.4774   9861.242     -0.940      0.347   -2.86e+04    1.01e+04
SQ_RET_LAG97   2650.8941   4795.591      0.553      0.580   -6748.291    1.21e+04
SQ_RET_LAG98   7272.2336   5163.857      1.408      0.159   -2848.741    1.74e+04
SQ_RET_LAG99  -4722.0468   5947.783     -0.794      0.427   -1.64e+04    6935.394
VIOL_LAG1         0.5200      0.125      4.170      0.000       0.276       0.764
VIOL_LAG10        0.0559      0.140      0.401      0.689      -0.218       0.329
VIOL_LAG100       0.0294      0.179      0.165      0.869      -0.321       0.380
VIOL_LAG101      -0.0085      0.179     -0.047      0.962      -0.359       0.342
VIOL_LAG102      -0.0933      0.182     -0.514      0.607      -0.449       0.262
VIOL_LAG103       0.2352      0.171      1.373      0.170      -0.101       0.571
VIOL_LAG104      -0.1559      0.181     -0.862      0.388      -0.510       0.198
VIOL_LAG105       0.1416      0.178      0.796      0.426      -0.207       0.490
VIOL_LAG106       0.2848      0.163      1.750      0.080      -0.034       0.604
VIOL_LAG107       0.1302      0.167      0.778      0.436      -0.198       0.458
VIOL_LAG108      -0.3074      0.187     -1.644      0.100      -0.674       0.059
VIOL_LAG109      -0.0459      0.174     -0.264      0.792      -0.387       0.295
VIOL_LAG11       -0.1263      0.147     -0.858      0.391      -0.415       0.162
VIOL_LAG110       0.4214      0.157      2.684      0.007       0.114       0.729
VIOL_LAG111       0.0654      0.174      0.377      0.706      -0.275       0.406
VIOL_LAG112       0.3410      0.164      2.084      0.037       0.020       0.662
VIOL_LAG113       0.1424      0.165      0.863      0.388      -0.181       0.466
VIOL_LAG114       0.0860      0.170      0.508      0.612      -0.246       0.418
VIOL_LAG115      -0.1702      0.181     -0.938      0.348      -0.526       0.185
VIOL_LAG116       0.1655      0.169      0.979      0.328      -0.166       0.497
VIOL_LAG117       0.0257      0.176      0.146      0.884      -0.320       0.371
VIOL_LAG118      -0.0684      0.176     -0.388      0.698      -0.414       0.277
VIOL_LAG119      -0.0139      0.174     -0.080      0.937      -0.355       0.327
VIOL_LAG12        0.1366      0.140      0.979      0.328      -0.137       0.410
VIOL_LAG120       0.3659      0.161      2.271      0.023       0.050       0.682
VIOL_LAG13       -0.0148      0.140     -0.106      0.916      -0.289       0.260
VIOL_LAG14        0.0886      0.139      0.639      0.523      -0.183       0.361
VIOL_LAG15        0.1074      0.143      0.750      0.453      -0.173       0.388
VIOL_LAG16        0.0197      0.143      0.137      0.891      -0.261       0.300
VIOL_LAG17        0.3208      0.136      2.359      0.018       0.054       0.587
VIOL_LAG18        0.3412      0.134      2.541      0.011       0.078       0.604
VIOL_LAG19        0.1729      0.142      1.217      0.223      -0.105       0.451
VIOL_LAG2         0.3532      0.131      2.700      0.007       0.097       0.610
VIOL_LAG20        0.2951      0.136      2.162      0.031       0.028       0.563
VIOL_LAG21       -0.0242      0.144     -0.168      0.866      -0.306       0.257
VIOL_LAG22       -0.1195      0.150     -0.797      0.426      -0.413       0.174
VIOL_LAG23       -0.1878      0.152     -1.238      0.216      -0.485       0.110
VIOL_LAG24       -0.0888      0.152     -0.585      0.559      -0.387       0.209
VIOL_LAG25       -0.0889      0.156     -0.571      0.568      -0.394       0.216
VIOL_LAG26       -0.1183      0.150     -0.790      0.429      -0.412       0.175
VIOL_LAG27       -0.0870      0.152     -0.572      0.567      -0.385       0.211
VIOL_LAG28        0.1077      0.152      0.709      0.478      -0.190       0.405
VIOL_LAG29        0.2838      0.146      1.949      0.051      -0.002       0.569
VIOL_LAG3         0.5278      0.126      4.204      0.000       0.282       0.774
VIOL_LAG30       -0.0876      0.152     -0.575      0.565      -0.386       0.211
VIOL_LAG31        0.2486      0.145      1.716      0.086      -0.035       0.532
VIOL_LAG32        0.2598      0.145      1.798      0.072      -0.023       0.543
VIOL_LAG33        0.1245      0.146      0.851      0.395      -0.162       0.411
VIOL_LAG34       -0.0182      0.155     -0.118      0.906      -0.322       0.286
VIOL_LAG35       -0.1234      0.152     -0.810      0.418      -0.422       0.175
VIOL_LAG36        0.1580      0.145      1.091      0.275      -0.126       0.442
VIOL_LAG37        0.1651      0.146      1.133      0.257      -0.121       0.451
VIOL_LAG38        0.2631      0.142      1.858      0.063      -0.014       0.541
VIOL_LAG39        0.1258      0.149      0.841      0.400      -0.167       0.419
VIOL_LAG4         0.1924      0.133      1.448      0.148      -0.068       0.453
VIOL_LAG40       -0.4158      0.167     -2.494      0.013      -0.742      -0.089
VIOL_LAG41        0.5507      0.140      3.929      0.000       0.276       0.825
VIOL_LAG42        0.0987      0.152      0.649      0.517      -0.200       0.397
VIOL_LAG43       -0.2979      0.165     -1.808      0.071      -0.621       0.025
VIOL_LAG44        0.2108      0.148      1.423      0.155      -0.079       0.501
VIOL_LAG45        0.0865      0.153      0.565      0.572      -0.213       0.386
VIOL_LAG46        0.0622      0.155      0.400      0.689      -0.242       0.367
VIOL_LAG47       -0.1117      0.158     -0.705      0.481      -0.422       0.199
VIOL_LAG48        0.0827      0.158      0.523      0.601      -0.227       0.393
VIOL_LAG49       -0.1384      0.159     -0.869      0.385      -0.451       0.174
VIOL_LAG5         0.2990      0.132      2.264      0.024       0.040       0.558
VIOL_LAG50        0.2438      0.147      1.659      0.097      -0.044       0.532
VIOL_LAG51        0.1364      0.152      0.898      0.369      -0.161       0.434
VIOL_LAG52        0.2423      0.157      1.540      0.124      -0.066       0.551
VIOL_LAG53        0.0842      0.158      0.534      0.593      -0.225       0.393
VIOL_LAG54        0.0012      0.159      0.008      0.994      -0.310       0.313
VIOL_LAG55        0.0703      0.156      0.452      0.652      -0.235       0.376
VIOL_LAG56        0.0511      0.154      0.331      0.740      -0.251       0.353
VIOL_LAG57        0.0721      0.156      0.462      0.644      -0.234       0.378
VIOL_LAG58        0.0428      0.158      0.271      0.787      -0.267       0.353
VIOL_LAG59        0.2915      0.147      1.986      0.047       0.004       0.579
VIOL_LAG6         0.2417      0.133      1.823      0.068      -0.018       0.502
VIOL_LAG60       -0.1607      0.163     -0.984      0.325      -0.481       0.159
VIOL_LAG61        0.1277      0.156      0.819      0.413      -0.178       0.433
VIOL_LAG62       -0.0528      0.161     -0.328      0.743      -0.368       0.262
VIOL_LAG63        0.2817      0.154      1.833      0.067      -0.020       0.583
VIOL_LAG64        0.1357      0.157      0.864      0.388      -0.172       0.444
VIOL_LAG65        0.0926      0.157      0.591      0.555      -0.215       0.400
VIOL_LAG66        0.0355      0.158      0.225      0.822      -0.274       0.345
VIOL_LAG67        0.1975      0.152      1.303      0.193      -0.100       0.494
VIOL_LAG68        0.2438      0.153      1.597      0.110      -0.055       0.543
VIOL_LAG69        0.1365      0.158      0.864      0.388      -0.173       0.446
VIOL_LAG7         0.1910      0.134      1.424      0.155      -0.072       0.454
VIOL_LAG70       -0.0495      0.168     -0.295      0.768      -0.378       0.279
VIOL_LAG71        0.1364      0.163      0.837      0.403      -0.183       0.456
VIOL_LAG72        0.0787      0.160      0.491      0.624      -0.236       0.393
VIOL_LAG73        0.0075      0.163      0.046      0.963      -0.311       0.326
VIOL_LAG74        0.1210      0.163      0.743      0.458      -0.198       0.440
VIOL_LAG75        0.0441      0.166      0.266      0.790      -0.281       0.369
VIOL_LAG76        0.1454      0.160      0.911      0.362      -0.167       0.458
VIOL_LAG77        0.1552      0.163      0.954      0.340      -0.164       0.474
VIOL_LAG78       -0.0337      0.173     -0.195      0.845      -0.372       0.305
VIOL_LAG79       -0.1129      0.170     -0.666      0.506      -0.445       0.220
VIOL_LAG8         0.0325      0.140      0.232      0.817      -0.242       0.307
VIOL_LAG80        0.0508      0.169      0.301      0.764      -0.280       0.382
VIOL_LAG81        0.2056      0.163      1.261      0.207      -0.114       0.525
VIOL_LAG82        0.0350      0.170      0.206      0.837      -0.298       0.368
VIOL_LAG83        0.1314      0.162      0.813      0.416      -0.185       0.448
VIOL_LAG84        0.2989      0.161      1.855      0.064      -0.017       0.615
VIOL_LAG85        0.2270      0.164      1.388      0.165      -0.094       0.548
VIOL_LAG86       -0.2981      0.184     -1.620      0.105      -0.659       0.062
VIOL_LAG87       -0.2393      0.183     -1.306      0.192      -0.598       0.120
VIOL_LAG88        0.0578      0.171      0.339      0.735      -0.276       0.392
VIOL_LAG89       -0.0153      0.174     -0.088      0.930      -0.357       0.327
VIOL_LAG9         0.1744      0.133      1.307      0.191      -0.087       0.436
VIOL_LAG90        0.4083      0.162      2.525      0.012       0.091       0.725
VIOL_LAG91       -0.1382      0.180     -0.768      0.443      -0.491       0.215
VIOL_LAG92       -0.0239      0.172     -0.139      0.890      -0.361       0.314
VIOL_LAG93        0.0642      0.170      0.378      0.706      -0.269       0.397
VIOL_LAG94        0.1754      0.168      1.041      0.298      -0.155       0.505
VIOL_LAG95        0.0485      0.170      0.285      0.775      -0.285       0.382
VIOL_LAG96        0.2667      0.166      1.605      0.109      -0.059       0.592
VIOL_LAG97        0.2068      0.160      1.289      0.198      -0.108       0.521
VIOL_LAG98       -0.1381      0.177     -0.781      0.435      -0.485       0.209
VIOL_LAG99        0.2550      0.165      1.550      0.121      -0.068       0.577
VOL_LAG1       4.127e-07   8.74e-08      4.723      0.000    2.41e-07    5.84e-07
VOL_LAG10      2.629e-07   1.14e-07      2.305      0.021    3.93e-08    4.87e-07
VOL_LAG100     6.555e-08   2.31e-07      0.284      0.776   -3.87e-07    5.18e-07
VOL_LAG101     1.189e-07   2.01e-07      0.592      0.554   -2.75e-07    5.12e-07
VOL_LAG102    -2.148e-07   3.94e-07     -0.546      0.585   -9.86e-07    5.57e-07
VOL_LAG103     1.951e-07   1.94e-07      1.005      0.315   -1.85e-07    5.76e-07
VOL_LAG104    -2.822e-07   4.35e-07     -0.649      0.516   -1.13e-06     5.7e-07
VOL_LAG105     6.647e-09   2.87e-07      0.023      0.982   -5.55e-07    5.69e-07
VOL_LAG106    -3.243e-07   4.77e-07     -0.679      0.497   -1.26e-06    6.11e-07
VOL_LAG107     2.843e-08   2.58e-07      0.110      0.912   -4.76e-07    5.33e-07
VOL_LAG108    -7.314e-08   2.88e-07     -0.254      0.800   -6.39e-07    4.92e-07
VOL_LAG109      2.38e-07   1.51e-07      1.578      0.115   -5.76e-08    5.34e-07
VOL_LAG11     -1.735e-07   2.42e-07     -0.715      0.474   -6.49e-07    3.02e-07
VOL_LAG110     3.614e-08   2.69e-07      0.134      0.893   -4.92e-07    5.64e-07
VOL_LAG111    -2.835e-07   4.04e-07     -0.702      0.483   -1.07e-06    5.08e-07
VOL_LAG112      2.39e-07   1.82e-07      1.313      0.189   -1.18e-07    5.96e-07
VOL_LAG113    -2.817e-07   4.45e-07     -0.633      0.526   -1.15e-06     5.9e-07
VOL_LAG114     2.738e-07   1.59e-07      1.724      0.085   -3.75e-08    5.85e-07
VOL_LAG115     3.439e-08   2.66e-07      0.129      0.897   -4.87e-07    5.56e-07
VOL_LAG116    -4.666e-08   4.03e-07     -0.116      0.908   -8.36e-07    7.43e-07
VOL_LAG117    -1.798e-06   8.19e-07     -2.195      0.028    -3.4e-06   -1.93e-07
VOL_LAG118    -2.767e-07   4.73e-07     -0.585      0.558    -1.2e-06     6.5e-07
VOL_LAG119    -2.589e-08   2.75e-07     -0.094      0.925   -5.66e-07    5.14e-07
VOL_LAG12      7.214e-08   1.68e-07      0.428      0.668   -2.58e-07    4.02e-07
VOL_LAG120    -1.306e-07   3.11e-07     -0.420      0.674    -7.4e-07    4.79e-07
VOL_LAG13      1.693e-07   1.48e-07      1.145      0.252    -1.2e-07    4.59e-07
VOL_LAG14     -8.872e-08   2.25e-07     -0.394      0.694    -5.3e-07    3.53e-07
VOL_LAG15      1.432e-07   1.65e-07      0.870      0.384   -1.79e-07    4.66e-07
VOL_LAG16      -1.76e-07   2.78e-07     -0.633      0.527   -7.21e-07    3.69e-07
VOL_LAG17     -2.752e-08   2.36e-07     -0.117      0.907    -4.9e-07    4.34e-07
VOL_LAG18     -1.806e-07   2.82e-07     -0.640      0.522   -7.33e-07    3.72e-07
VOL_LAG19      5.175e-08   1.65e-07      0.313      0.754   -2.72e-07    3.76e-07
VOL_LAG2       1.374e-07   1.18e-07      1.168      0.243   -9.31e-08    3.68e-07
VOL_LAG20      6.694e-08   1.96e-07      0.342      0.733   -3.17e-07    4.51e-07
VOL_LAG21        3.9e-09   1.93e-07      0.020      0.984   -3.74e-07    3.82e-07
VOL_LAG22     -5.256e-08    2.1e-07     -0.250      0.802   -4.64e-07    3.59e-07
VOL_LAG23      9.504e-08   1.61e-07      0.589      0.556   -2.21e-07    4.12e-07
VOL_LAG24       1.58e-07   1.53e-07      1.030      0.303   -1.43e-07    4.59e-07
VOL_LAG25     -1.485e-08   2.17e-07     -0.068      0.946   -4.41e-07    4.11e-07
VOL_LAG26      2.585e-07   1.34e-07      1.923      0.055   -5.02e-09    5.22e-07
VOL_LAG27      5.696e-08   2.03e-07      0.281      0.779    -3.4e-07    4.54e-07
VOL_LAG28     -3.741e-07   3.73e-07     -1.003      0.316    -1.1e-06    3.57e-07
VOL_LAG29     -1.388e-07   2.92e-07     -0.476      0.634   -7.11e-07    4.33e-07
VOL_LAG3       7.161e-08   1.43e-07      0.499      0.618    -2.1e-07    3.53e-07
VOL_LAG30      2.089e-07   1.57e-07      1.332      0.183   -9.85e-08    5.16e-07
VOL_LAG31      -3.26e-09   2.31e-07     -0.014      0.989   -4.56e-07     4.5e-07
VOL_LAG32      -1.62e-07   2.99e-07     -0.541      0.588   -7.49e-07    4.25e-07
VOL_LAG33      7.272e-08   2.15e-07      0.339      0.735   -3.48e-07    4.93e-07
VOL_LAG34     -6.856e-08   2.59e-07     -0.265      0.791   -5.76e-07    4.39e-07
VOL_LAG35      5.638e-08   2.14e-07      0.263      0.793   -3.64e-07    4.77e-07
VOL_LAG36     -1.168e-07   2.64e-07     -0.443      0.658   -6.34e-07       4e-07
VOL_LAG37      2.582e-07   1.63e-07      1.584      0.113   -6.12e-08    5.78e-07
VOL_LAG38     -8.031e-07   4.18e-07     -1.923      0.054   -1.62e-06    1.54e-08
VOL_LAG39      1.679e-07   1.59e-07      1.054      0.292   -1.44e-07     4.8e-07
VOL_LAG4        2.57e-07    9.9e-08      2.597      0.009     6.3e-08    4.51e-07
VOL_LAG40      4.447e-09   2.42e-07      0.018      0.985   -4.71e-07     4.8e-07
VOL_LAG41      8.046e-08   1.97e-07      0.408      0.683   -3.06e-07    4.67e-07
VOL_LAG42     -1.634e-07   3.04e-07     -0.537      0.591    -7.6e-07    4.33e-07
VOL_LAG43     -5.373e-09   2.35e-07     -0.023      0.982   -4.67e-07    4.56e-07
VOL_LAG44     -1.054e-08   2.24e-07     -0.047      0.962    -4.5e-07    4.29e-07
VOL_LAG45      2.434e-08    1.9e-07      0.128      0.898   -3.49e-07    3.98e-07
VOL_LAG46      4.827e-08   2.08e-07      0.232      0.817    -3.6e-07    4.57e-07
VOL_LAG47      9.064e-09   2.57e-07      0.035      0.972   -4.95e-07    5.13e-07
VOL_LAG48     -1.193e-07   2.69e-07     -0.443      0.658   -6.47e-07    4.09e-07
VOL_LAG49      1.142e-07   1.92e-07      0.595      0.552   -2.62e-07     4.9e-07
VOL_LAG5        2.28e-07   1.03e-07      2.205      0.027    2.54e-08    4.31e-07
VOL_LAG50     -1.859e-07   3.14e-07     -0.592      0.554   -8.01e-07    4.29e-07
VOL_LAG51     -2.055e-08    2.3e-07     -0.089      0.929   -4.72e-07    4.31e-07
VOL_LAG52     -1.119e-08    2.5e-07     -0.045      0.964   -5.02e-07     4.8e-07
VOL_LAG53      4.574e-08   2.31e-07      0.198      0.843   -4.07e-07    4.98e-07
VOL_LAG54     -3.601e-08    2.4e-07     -0.150      0.881   -5.06e-07    4.34e-07
VOL_LAG55      1.144e-08   2.13e-07      0.054      0.957   -4.06e-07    4.29e-07
VOL_LAG56      1.438e-07   1.84e-07      0.783      0.433   -2.16e-07    5.04e-07
VOL_LAG57     -1.185e-07   2.99e-07     -0.397      0.692   -7.04e-07    4.67e-07
VOL_LAG58      1.737e-08   2.33e-07      0.075      0.940   -4.38e-07    4.73e-07
VOL_LAG59     -6.374e-08    2.5e-07     -0.254      0.799   -5.55e-07    4.27e-07
VOL_LAG6       1.101e-07   1.35e-07      0.816      0.415   -1.54e-07    3.75e-07
VOL_LAG60      2.541e-07   1.33e-07      1.909      0.056   -6.74e-09    5.15e-07
VOL_LAG61      2.268e-07   1.71e-07      1.330      0.184   -1.08e-07    5.61e-07
