                 Generalized Linear Model Regression Results                  
==============================================================================
Dep. Variable:                      Y   No. Observations:                15172
Model:                            GLM   Df Residuals:                    14986
Model Family:                Binomial   Df Model:                          185
Link Function:                  Logit   Scale:                          1.0000
Method:                          IRLS   Log-Likelihood:                -3165.4
Date:                Sun, 17 Mar 2024   Deviance:                       6330.8
Time:                        19:21:59   Pearson chi2:                 1.43e+04
No. Iterations:                   100   Pseudo R-squ. (CS):            0.05706
Covariance Type:            nonrobust                                         
================================================================================
                   coef    std err          z      P>|z|      [0.025      0.975]
--------------------------------------------------------------------------------
VOL_LAG74     5.499e-09   2.04e-07      0.027      0.979   -3.95e-07    4.06e-07
VOL_LAG75    -4.204e-07   3.42e-07     -1.229      0.219   -1.09e-06     2.5e-07
VOL_LAG76    -8.434e-09   1.86e-07     -0.045      0.964   -3.72e-07    3.55e-07
VOL_LAG77     1.202e-07    1.5e-07      0.804      0.422   -1.73e-07    4.13e-07
VOL_LAG78    -9.416e-08   2.45e-07     -0.384      0.701   -5.75e-07    3.87e-07
VOL_LAG79    -2.918e-07    3.4e-07     -0.857      0.391   -9.59e-07    3.75e-07
VOL_LAG8      2.767e-08    1.1e-07      0.252      0.801   -1.87e-07    2.43e-07
VOL_LAG80     1.329e-07   1.18e-07      1.128      0.259    -9.8e-08    3.64e-07
VOL_LAG81     2.156e-08   1.94e-07      0.111      0.911   -3.58e-07    4.01e-07
VOL_LAG82    -2.327e-07   3.16e-07     -0.737      0.461   -8.52e-07    3.86e-07
VOL_LAG83    -8.209e-09   1.76e-07     -0.047      0.963   -3.54e-07    3.37e-07
VOL_LAG84     8.851e-08   1.54e-07      0.576      0.564   -2.13e-07     3.9e-07
VOL_LAG85     -5.69e-08   2.45e-07     -0.232      0.816   -5.37e-07    4.23e-07
VOL_LAG86    -5.546e-07   5.05e-07     -1.098      0.272   -1.54e-06    4.35e-07
VOL_LAG87     -3.31e-07   3.61e-07     -0.916      0.360   -1.04e-06    3.77e-07
VOL_LAG88    -1.848e-07   2.96e-07     -0.625      0.532   -7.65e-07    3.95e-07
VOL_LAG89     2.828e-08   1.57e-07      0.180      0.857   -2.79e-07    3.36e-07
VOL_LAG9      9.066e-08   9.29e-08      0.976      0.329   -9.14e-08    2.73e-07
VOL_LAG90     -7.58e-08   2.07e-07     -0.366      0.715   -4.82e-07     3.3e-07
================================================================================
